store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,_store,_city,_scraped_at
chaseup,karachi,1420427,Lemon Max Yellow D/W Paste 400Gm,,Laundry & Household,,229.0,,PKR,400.0,g,57.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287868.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420426,Lemon Max Green D/W Paste 400Gm,,Laundry & Household,,229.0,,PKR,400.0,g,57.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287867.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420425,Lemon Max D/W Powder Poly Bag790Gm,,Laundry & Household,,154.0,,PKR,790.0,g,19.4937,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287719.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420424,Lemon Max D/W Powder Poly Bag400Gm,,Laundry & Household,,80.0,,PKR,400.0,g,20.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287718.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420423,Lemon Max D/W Bar 165Gm,,Laundry & Household,,48.0,,PKR,165.0,g,29.0909,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287533.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420246,Lemon Max Long D/W Bar Twin Pack 2X265Gm,,Laundry & Household,,154.0,,PKR,265.0,g,58.1132,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290666.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420245,Vim Lemon D/W Liquid 250Ml,,Laundry & Household,,235.0,,PKR,250.0,ml,94.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290622.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420244,Vim Lemon D/W Bar 75Gm,,Laundry & Household,,24.0,,PKR,75.0,g,32.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290619.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420243,Lemon Max Yellow D/W Paste 200Gm,,Laundry & Household,,129.0,,PKR,200.0,g,64.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287866.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420242,Lemon Max Green D/W Paste 200Gm,,Laundry & Household,,135.0,,PKR,200.0,g,67.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287865.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420241,Lemon Max A/B D/W Liquid Bottle 475Ml,,Laundry & Household,,320.0,,PKR,475.0,ml,67.3684,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287526.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420240,Lemon Max D/W Bar 85Gm,,Laundry & Household,,29.0,,PKR,85.0,g,34.1176,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287573.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420239,Vim Lemon D/W Powder Poly Bag400Gm,,Laundry & Household,,79.0,,PKR,400.0,g,19.75,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286952.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420238,Lemon Max D/W Liquid Bottle 475Ml,,Laundry & Household,,245.0,,PKR,475.0,ml,51.5789,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287527.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420236,Lemon Max D/W Liquid Pouch 450Ml,,Laundry & Household,,199.0,,PKR,450.0,ml,44.2222,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287864.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420235,Lemon Max D/W Liquid Bottle 275Ml,,Laundry & Household,,158.0,,PKR,275.0,ml,57.4545,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000292466.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1420234,Lemon Max Long D/W Bar 265Gm,,Laundry & Household,,77.0,,PKR,265.0,g,29.0566,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287534.jpg,https://www.chaseupgrocery.com/catalog/laundry--household-30889/laundry--household-55113,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2496193,Chase Up Vermicelli 120Gm,,Noodles & Ketchups,,45.0,,PKR,120.0,g,37.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008182794.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1422029,Chaseup Fusilli Macaroni 400Gm,,Noodles & Ketchups,,149.0,,PKR,400.0,g,37.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000572737.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1422028,Chaseup Penne Macaroni 400Gm,,Noodles & Ketchups,,149.0,,PKR,400.0,g,37.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000572736.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1422027,Chaseup Shell Macaroni 400Gm,,Noodles & Ketchups,,149.0,,PKR,400.0,g,37.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000572735.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1422026,Chaseup Twisted Elbow Macaroni400Gm,,Noodles & Ketchups,,149.0,,PKR,400.0,g,37.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000572734.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1422025,Chaseup Big Elbow Macaroni 400Gm,,Noodles & Ketchups,,149.0,,PKR,400.0,g,37.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000572733.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558645,Pasta Zara Animaletti N17 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008257142.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558644,Pasta Zara Lasagne Gialle Pasta Pouch 112 500Gm,,Noodles & Ketchups,,849.0,,PKR,500.0,g,169.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000291892.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558643,Pasta Zara Cavatappi N61 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008257024.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558642,Pasta Zara Conchiglie Pasta Pouch 54 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000291826.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558641,Pasta Zara Fusilli Tricolor N573 500Gm,,Noodles & Ketchups,,699.0,,PKR,500.0,g,139.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008257023.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558640,Pasta Zara Farfalle Pasta Pouch 31 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000291848.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558639,Pasta Zara Fusilli N57 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558638,Pasta Zara Spaghettini Spaghetti Pouch 2 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558637,Pasta Zara Rigatoni Pasta Pouch 43 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2558636,Pasta Zara Pennine Pasta Pouch46 500Gm,,Noodles & Ketchups,,549.0,,PKR,500.0,g,109.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499793,Tat Shell Macaroni Pouch 400Gm,,Noodles & Ketchups,,250.0,,PKR,400.0,g,62.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000295932.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499732,Ferrara Pasta Farfalle 500Gm N-232,,Noodles & Ketchups,,495.0,,PKR,500.0,g,99.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008211434.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499669,Kai Instant Noodles Cup Kimchi Flavour 72Gm,,Noodles & Ketchups,,220.0,,PKR,72.0,g,305.5556,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008179316.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499525,Kolson Tikka Macaroni 250Gm,,Noodles & Ketchups,,125.0,,PKR,250.0,g,50.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000295652.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499232,Bake Parlor Three Color Macaroni Pouch 400Gm,,Noodles & Ketchups,,170.0,,PKR,400.0,g,42.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000287886.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2499118,Kolson Cock Pasta Vermicelli 170Gm,,Noodles & Ketchups,,45.0,,PKR,170.0,g,26.4706,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000289330.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498923,Kolson Dhanak Color Vermicelli 320Gm,,Noodles & Ketchups,,110.0,,PKR,320.0,g,34.375,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286277.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498922,Kolson Dhanak Color Vermicelli 150Gm,,Noodles & Ketchups,,58.0,,PKR,150.0,g,38.6667,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286276.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498649,Opa Spiral Pasta 400Gm,,Noodles & Ketchups,,165.0,,PKR,400.0,g,41.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008195612.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498648,Opa Shell Pasta 400Gm,,Noodles & Ketchups,,165.0,,PKR,400.0,g,41.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008195613.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498647,Opa Penne Pasta 400Gm,,Noodles & Ketchups,,165.0,,PKR,400.0,g,41.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008195614.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498633,Shan Shoop Fiery Hot Cheese Flavour 140Gm,,Noodles & Ketchups,,265.0,,PKR,140.0,g,189.2857,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008068125.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498632,Kolson Noodle Doodle Chicken 48Gm,,Noodles & Ketchups,,47.0,,PKR,48.0,g,97.9167,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008179296.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498631,Kolson Lasagne Box 400Gm,,Noodles & Ketchups,,325.0,,PKR,400.0,g,81.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000288313.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498630,Kai Instant Noodles Mala Wok Flavour 120Gm,,Noodles & Ketchups,,179.0,,PKR,120.0,g,149.1667,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008179319.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498629,Kai Instant Noodles Korean Kimchi Flavour 120Gm,,Noodles & Ketchups,,179.0,,PKR,120.0,g,149.1667,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008179318.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498582,Opa Small Elbow Macaroni 400Gm,,Noodles & Ketchups,,165.0,,PKR,400.0,g,41.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498581,Opa Large Elbow Macaroni 400Gm,,Noodles & Ketchups,,165.0,,PKR,400.0,g,41.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498580,Kolson Twisted Elbow Macaroni400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498579,Kolson Spiral Macaroni Pouch 400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498578,Kolson Ridged Elbow Macaroni 400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498577,Kolson Penne Macaroni 400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498576,Kolson Long Macaroni Box 450Gm,,Noodles & Ketchups,,210.0,,PKR,450.0,g,46.6667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498575,Kolson Large Shell Elbow Macaroni 400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498574,Kolson Large Elbow Macaroni 400Gm,,Noodles & Ketchups,,189.0,,PKR,400.0,g,47.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498573,Bake Parlor Qeema 2 In 1 Macaroni + Masala Box 250Gm,,Noodles & Ketchups,,125.0,,PKR,250.0,g,50.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2498572,Bake Parlor Balti Macaroni Box250Gm,,Noodles & Ketchups,,125.0,,PKR,250.0,g,50.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2496195,Mehran U Shape Vermicelli 140Gm,,Noodles & Ketchups,,65.0,,PKR,140.0,g,46.4286,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2496194,Kolson Roasted Pasta Vermicelli 450Gm,,Noodles & Ketchups,,90.0,,PKR,450.0,g,20.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286275.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2496091,Kolson Spaghetti 450Gm,,Noodles & Ketchups,,210.0,,PKR,450.0,g,46.6667,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000297245.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2496090,Kolson Fancy Spaghetti 500Gm,,Noodles & Ketchups,,235.0,,PKR,500.0,g,47.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286270.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495963,Kolson Chiness Egg Noodles 227Gm,,Noodles & Ketchups,,160.0,,PKR,227.0,g,70.4846,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286274.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495962,Bake Parlor Hot N Sour Chinessnoodles 250Gm,,Noodles & Ketchups,,130.0,,PKR,250.0,g,52.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000286696.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495960,Kolson Noodle Doodle Chatpata 48Gm,,Noodles & Ketchups,,47.0,,PKR,48.0,g,97.9167,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008179297.jpg,https://www.chaseupgrocery.com/catalog/noodles--ketchups-30890/noodles--ketchups-55114,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
